Aviso;Clase de aviso;Ubicac.técnica;Denominación;Descripción;Fecha de aviso;Hora del aviso;Código averia;TextoCódProblem;Falla de Equipo;Repercusión;Inicio avería;Hora in.avería;Fin de avería;Hora fin avería;Duración falla;Cód.parte obj.;TextoCódPartObj;Causas avería;Txt. cód. mot.;Status sistema;Status usuario;Orden;Fecha de cierre;Ce.emplazam.
10011283;M2;DAL-SV-LIMP-NV97077;Válvula filtro de extracción tina Q2420C;Relaizar servicio y mantenimiento a valv;15/06/2020;8:48:22;FAD;Falla para abrir en demanda;X;;15/06/2020;8:48:22 a. m.;03/08/2020;12:00:00 p. m.;1.179,19;VSO;Eliminado (No Usar);DES;Deterioro esperado;METR ORAS;CREA;10028512;;CEGD
10011284;M2;DAL-SV-LIMP-NV97080;Válvula filtro de extracción tina Q2420D;Relaizar servicio y mantenimiento a valv;15/06/2020;8:53:44;FCD;Falla para cerrar en demanda;X;;15/06/2020;8:53:44 a. m.;11/08/2020;10:00:00 a. m.;1.369,10;ACT;Actuador;DES;Deterioro esperado;METR ORAS;CREA;10028513;;CEGD
10011291;M2;COL-PC-FLEX-CY3111B2;Transportador 2 salida llenadora FL3110B;Transportador de la GARVENS.;15/06/2020;11:06:03;NAS;No arranca bajo solicitud;X;2;15/06/2020;8:00:00 a. m.;15/06/2020;10:00:00 a. m.;2,00;CEN;Caja de engranajes;CDE;Causa desconocida;METR ORAS;CREA;10028518;;CEGS
10011292;M2;COL-PC-FLEX-FL3110A;Llenadora y formadora A de empaques;Sellado vertical en Fabrima A.;15/06/2020;11:08:29;PDS;Problemas de sellado;X;2;15/06/2020;7:00:00 a. m.;15/06/2020;8:00:00 a. m.;1,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028505;;CEGS
10011293;M2;COL-PC-FLEX-FL3110B;Llenadora y formadora B de empaques;Instalar sin fin alimentador.;15/06/2020;11:10:44;NDP;No descarga producto;X;2;15/06/2020;11:10:44 a. m.;15/06/2020;12:00:00 p. m.;0,82;TSF;Tornillo sin fin;DES;Deterioro esperado;METR ORAS;CREA;10028506;;CEGS
10011290;M2;COL-AX-AUTO-X8008;Montacarga almacén de producto terminado;Completar nivel de aceite-Montacargas 8;15/06/2020;10:27:15;BNA;Bajo nivel de aceite;;2;15/06/2020;10:27:15 a. m.;15/06/2020;12:27:15 p. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028499;;CEGS
10011294;M2;COL-AX-EDIF-ED8008;Edificio de llenaje;Istalacion de lamparaz de 50W;15/06/2020;13:50:56;FIL;Falla de iluminación;;1;15/06/2020;1:50:56 p. m.;15/06/2020;6:00:00 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10028507;;CEGS
10011288;M3;COL-PC-LATA-ET3250;Etiquetadora de latas;Graduacion de T° de la DICOMA.;15/06/2020;10:06:55;ZOT;Otro síntoma;;1;13/06/2020;9:00:00 a. m.;13/06/2020;10:00:00 a. m.;0,00;ZOT;Otro;ZNA;No aplica;METR;CREA;;;CEGS
10011279;M2;COL-P1-EDIL-M1200;Máquina descremadora (Frautech);Descremadora Frautech no sube las rpm;14/06/2020;11:36:45;FRE;Funcionamiento retardado;X;2;14/06/2020;11:36:45 a. m.;14/06/2020;2:00:00 p. m.;2,39;EDE;Elemento deslizante;DES;Deterioro esperado;METR ORAS;CREA;10028497;;CEGS
10011278;M2;DAL-QP-ENVA-FL1210A;Llenadora de vasos;REEMPLAZO DE CORREA;13/06/2020;15:14:12;RUI;Ruido anormal;X;3;13/06/2020;3:14:12 p. m.;13/06/2020;4:00:00 p. m.;0,76;COR;Correa;DCO;Desgaste de correa del tornillo sin fin;METR ORAS;CREA;10028500;;CEGD
10011277;M2;DAL-QP-EMPA-Z1350;Agrupador de vasos;RUPTURA DE CABLE DE SENSOR;13/06/2020;15:12:46;NFC;No forma la caja;X;2;13/06/2020;3:12:46 p. m.;13/06/2020;6:00:00 p. m.;2,79;SPR;Sensor de proximidad;CCO;Causas combinadas;METR ORAS;CREA;10028501;;CEGD
10011270;M1;COL-MQ-MENV-FL5140A;Llenadora de latas (mantequilla);Fabricar tornillo dosificador de latas;12/06/2020;13:44:01;PSI;Problema de sincronización;;;12/06/2020;1:46:20 p. m.;13/06/2020;2:00:00 p. m.;0,00;VAL;Válvula;DES;Deterioro esperado;METR ORAS;CREA;10028488;;CEGS
10011269;M2;DAL-QP-PPRE-BD1130B;Mezclador B materia prima (Blender);CAMBIO DE CORREA;12/06/2020;12:51:16;VIB;Vibración anormal;;1;12/06/2020;12:51:16 p. m.;;12:00:00 a. m.;0,00;COR;Correa;DES;Deterioro esperado;METR ORAS;CREA;10028496;;CEGD
10011274;M2;DAL-QP-PPRE-FD1150B;Fundidora de queso 500lb (Cocina);Reemplazo de estopera a sin fin A cocina;12/06/2020;15:23:17;FEX;Fuga externa;;1;12/06/2020;3:23:17 p. m.;;12:00:00 a. m.;0,00;SEL;Sello;DSL;Desgaste sello de eje;METR ORAS;CREA;10028491;;CEGD
10011275;M2;DAL-QP-ENVA-FL1210A;Llenadora de vasos;Destrancar sin fin de la llenadora;12/06/2020;15:36:36;TDT;Trancamiento del tornillo sin fin;X;3;12/06/2020;3:36:36 p. m.;12/06/2020;5:00:00 p. m.;1,39;TSF;Tornillo sin fin;TRO;Trancamiento de rodamientos;METR ORAS;CREA;10028493;;CEGD
10011273;M2;DAL-QP-EMPA-HN1341B;Horno B de retracción de etiqueta;colocar en funcionamiento ventilador de;12/06/2020;15:13:21;CIN;Conexión ineficiente;;1;12/06/2020;3:13:21 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10028515;;CEGD
10011264;M2;DAL-SV-SVAP-P9101A;Bomba alimentación agua a caldera B9100A;cambiar la estrella del compli cal 200hp;12/06/2020;6:24:59;PME;Problema de medición;;1;12/06/2020;6:24:59 a. m.;;12:00:00 a. m.;0,00;ACO;Acople;DES;Deterioro esperado;METR ORAS;CREA;10028502;;CEGD
10011268;M2;COL-MQ-MENV-FLM5140B1;Motor 1 llenadora de politos FL5140B;Motor con ruido anormal revisar;12/06/2020;11:42:55;RUI;Ruido anormal;X;1;12/06/2020;11:00:00 a. m.;20/06/2020;12:00:00 p. m.;193,00;ROD;Rodamiento;DES;Deterioro esperado;METR ORAS;CREA;10028486;;CEGS
10011267;M2;COL-SV-ELAB-LB9936;Balanza;Balanza Leche en polvo;12/06/2020;11:19:56;ZOT;Otro síntoma;;1;12/06/2020;11:19:56 a. m.;12/06/2020;12:00:00 p. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028487;;CEGS
10011265;M2;COL-AX-EPOR-W8006;Selladora de pedestal;No sella;12/06/2020;7:57:47;NAS;No arranca bajo solicitud;X;2;12/06/2020;7:30:00 a. m.;12/06/2020;12:00:00 p. m.;4,50;ZOT;Otro;CDE;Causa desconocida;METR ORAS;CREA;10028485;;CEGS
10011253;M2;DAL-QN-MEZC;Mezclas;CAMBIAR RACOR EN MEZCLA;11/06/2020;9:30:45;FEX;Fuga externa;;;11/06/2020;9:30:45 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10028516;;CEGD
10011251;M2;DAL-SV-SREF-K9400C;Compresor C de tornillo para amoníaco;limpeza de filtros;11/06/2020;8:30:36;DPA;Desviación de parámetro;;1;11/06/2020;8:30:36 a. m.;;12:00:00 a. m.;0,00;;;;;METR ORAS;CREA;10028475;;CEGD
10011257;M2;DAL-LD-STER-E4110A;Esterilizador de producto;fuga de producto L4 CONEXIONES TRICLAMP;11/06/2020;10:57:25;FEX;Fuga externa;X;1;11/06/2020;12:00:00 p. m.;11/06/2020;1:00:00 p. m.;1,00;CNX;Conexión;DES;Deterioro esperado;METR ORAS;CREA;10028483;;CEGD
10011255;M2;DAL-LD-STER-P4110A3;Bomba circulación de agua (refuerzo);falla en bomba p6;11/06/2020;10:49:33;SCA;Sobrecalentamiento;;2;10/06/2020;10:49:33 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10028521;;CEGD
10011256;M2;DAL-LD-ENVA-FL4200A;Llenadora A de producto;falla en cabezal #1 desajuste de pelicul;11/06/2020;10:53:08;PSI;Problema de sincronización;X;3;11/06/2020;10:54:48 a. m.;16/06/2020;8:00:00 a. m.;117,09;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10028522;;CEGD
10011252;M2;COL-MQ-MENV-CD5160B;Codificadora de politos (mantequilla);Cambiar reseñador hintachi de lata a pol;11/06/2020;9:22:30;PMS;Problemas menores de servicio;;1;11/06/2020;9:22:30 a. m.;11/06/2020;11:00:00 a. m.;0,00;ZNA;No aplica;EGE;Error de gestión;METR ORAS;CREA;10028482;;CEGS
10011262;M2;COL-P1-EDIL-P1250;Bomba transferencia de Z1250 a Q1260A/B;Fuga de producto por el sello mecanico;11/06/2020;13:28:00;FEX;Fuga externa;X;2;10/06/2020;8:00:00 a. m.;11/06/2020;5:00:00 p. m.;33,00;SEL;Sello;EOP;Error operacional;METR ORAS;CREA;10028481;;CEGS
10011263;M2;COL-PC-FLEX-CY3120A1;Transport. de salida de agrupador Z3120A;Transportador sala de embalaje;11/06/2020;15:51:10;ZOT;Otro síntoma;;2;11/06/2020;3:51:10 p. m.;11/06/2020;4:30:00 p. m.;0,00;ESR;Estructura;EGE;Error de gestión;METR ORAS;CREA;10028484;;CEGS
10011254;M2;COL-AX-AUTO-X8007;Montacarga llenaje/embalaje;Completar nivel de aceite-Montacargas 7;11/06/2020;9:41:57;BNA;Bajo nivel de aceite;;2;11/06/2020;9:41:57 a. m.;11/06/2020;11:41:57 a. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028477;;CEGS
10011247;M2;DAL-SV-LIMP-LV9700A1;Válvula 1 retorno a tanque T9700A;realizar mantenimiento a valvulas de ret;10/06/2020;16:06:51;FOP;Falsa operación;;;10/06/2020;4:06:51 p. m.;;12:00:00 a. m.;0,00;VSO;Eliminado (No Usar);DES;Deterioro esperado;METR ORAS;CREA;10028480;;CEGD
10011248;M2;DAL-SV-LIMP-LV9700D3;Válvula de entrada agua potable a T9700D;realizar servicio a actuadores de agua n;10/06/2020;16:23:58;FAD;Falla para abrir en demanda;;;10/06/2020;4:23:58 p. m.;;12:00:00 a. m.;0,00;ACT;Actuador;CDE;Causa desconocida;METR ORAS;CREA;10028479;;CEGD
10011249;M2;DAL-SV-LIMP-NV97058;Válvula de sum. L2 columna de prensado;realizar servicio a valvula 62 linea 2;10/06/2020;16:38:41;FAD;Falla para abrir en demanda;X;;10/06/2020;4:38:41 p. m.;08/08/2020;9:00:00 p. m.;1.420,36;CON;Conexión / Terminal;DES;Deterioro esperado;METR ORAS;CREA;10028495;;CEGD
10011250;M2;DAL-SV-LIMP-NV97071;Válvula filtro de extracción tina Q2420A;Realizar revisión de válvula # 75 de lín;10/06/2020;16:49:29;FFA;Falla de la función automática;;;10/06/2020;4:49:29 p. m.;;12:00:00 a. m.;0,00;CON;Conexión / Terminal;CDE;Causa desconocida;METR ORAS;CREA;10028478;;CEGD
10011239;M2;DAL-LD-ENVA-FL4200A;Llenadora A de producto;reemplazo tornillo de sujeccion envasado;10/06/2020;9:58:57;PDS;Problemas de sellado;;;10/06/2020;9:58:57 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10028490;;CEGD
10011241;M2;COL-SV-SREF;Sistema de Refrigeración;Chequear y completar niveles de aceite;10/06/2020;12:14:50;PMS;Problemas menores de servicio;;1;07/06/2020;2:00:00 p. m.;07/06/2020;4:00:00 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10028461;;CEGS
10011238;M2;COL-SV-STAP;Sistema de Tratamiento de Agua Potable;Agregar sal al suavizador;10/06/2020;8:22:52;ZOT;Otro síntoma;;2;10/06/2020;8:22:52 a. m.;10/06/2020;3:00:00 p. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028454;;CEGS
10011244;M2;COL-P1-SECA-Z1450;Termoselladora de sacos;Termoselladora con problemas d sellado;10/06/2020;14:27:37;PDS;Problemas de sellado;X;2;10/06/2020;1:00:00 p. m.;10/06/2020;2:30:00 p. m.;1,50;RSI;Resistencia;DES;Deterioro esperado;METR ORAS;CREA;10028476;;CEGS
10011243;M2;COL-P2-EVAP-HG2160;Homogeneizador de materia prima;Bajo nivel de aceite homogeneizador;10/06/2020;12:23:03;SCA;Sobrecalentamiento;;1;08/06/2020;10:00:00 a. m.;08/06/2020;12:00:00 p. m.;0,00;FLU;Filtro de lubricante;DES;Deterioro esperado;METR ORAS;CREA;10028463;;CEGS
10011242;M2;COL-SV-ACOM-K9300A;Compresor A de aire;Fuga de aceite por el enfriador de aceit;10/06/2020;12:18:42;SCA;Sobrecalentamiento;;3;06/06/2020;12:00:00 p. m.;06/06/2020;3:00:00 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA RTEM;10028462;;CEGS
10011240;M2;COL-SV-ELEC-GM9600;Motor de generador G9600;Bajo nivel de aceite motor;10/06/2020;12:09:21;PMS;Problemas menores de servicio;;1;08/06/2020;10:00:00 a. m.;08/06/2020;12:00:00 p. m.;0,00;RLU;Reservorio de lubricante;CCO;Causas combinadas;METR ORAS;CREA;10028460;;CEGS
10011235;M2;DAL-SV-SREF-KM9400B;Motor compresor B tornillo amoníaco;rodamiento;09/06/2020;22:03:58;RUI;Ruido anormal;;1;09/06/2020;10:03:58 p. m.;;12:00:00 a. m.;0,00;ROD;Rodamiento;DES;Deterioro esperado;METR ORAS;CREA;10028456;;CEGD
10011232;M2;DAL-SV-SREF-BL9410A2;Ventilador 2 condensador de amoníaco A;reemplazo de correa;09/06/2020;13:31:12;VIB;Vibración anormal;;1;05/06/2020;1:31:12 p. m.;09/06/2020;1:36:15 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10028453;;CEGD
10011231;M2;COL-AX-EPOR-W8003;Báscula;Calibracion de balanza;09/06/2020;10:26:48;DCL;Descalibrado;X;2;09/06/2020;10:26:48 a. m.;10/06/2020;11:00:00 a. m.;24,55;CLD;Cableado;ZOT;Otra;METR ORAS;CREA;10028457;;CEGS
10011233;M2;COL-P1-EDIL;Estandarización y Dilución;Acondicionar y repara manguera sanitaria;09/06/2020;16:03:09;DSE;Daño severo;;1;09/06/2020;4:03:09 p. m.;09/06/2020;6:00:00 p. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028458;;CEGS
10011230;M2;COL-P1-EDIL-A1240E;Agitador de tanque 5 crema;Reparar corona del reductor agitador tan;09/06/2020;9:53:02;TRA;Trancamiento;X;1;09/06/2020;9:53:02 a. m.;15/07/2020;3:00:00 p. m.;869,12;CEN;Caja de engranajes;CCO;Causas combinadas;METR ORAS;CREA;10028452;;CEGS
10011234;M2;COL-PC-FLEX-FL3110A;Llenadora y formadora A de empaques;Polea de arrastre salida;09/06/2020;16:10:01;PMS;Problemas menores de servicio;;3;09/06/2020;4:10:01 p. m.;09/06/2020;6:00:00 p. m.;0,00;ROD;Rodamiento;CCO;Causas combinadas;METR ORAS;CREA;10028459;;CEGS
10011229;M3;COL-PC-FLEX-Z3120A;Agrupador enfardador A;Resistencia partida no calienta;09/06/2020;8:52:23;PDS;Problemas de sellado;X;;09/06/2020;8:00:00 a. m.;09/06/2020;9:00:00 a. m.;1,00;RSI;Resistencia;CCO;Causas combinadas;METR;CREA;;;CEGS
10011228;M2;DAL-QN-COAG-Z2450B;Torre B formadora bloques queso (T02);FALLA EN TORRES FORMADORAS;08/06/2020;18:07:55;ZOT;Otro síntoma;X;;08/06/2020;2:00:00 p. m.;08/06/2020;2:30:00 p. m.;0,50;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028508;;CEGD
10011226;M2;DAL-QP-PPRE-FD1150B;Fundidora de queso 500lb (Cocina);Selector del tornillo sinfin con fallas;08/06/2020;13:09:15;PMS;Problemas menores de servicio;;1;08/06/2020;1:09:15 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10028494;;CEGD
10011222;M2;DAL-SV-ELAB-LB9915;Baño maría Memmert;Falla del baño de maria;08/06/2020;5:45:52;NAS;No arranca bajo solicitud;;2;08/06/2020;5:45:52 a. m.;27/04/2021;2:00:00 p. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10028355;;CEGD
10011225;M2;DAL-LD-ENVA-FL4200A;Llenadora A de producto;Falla de cabezal 2 envasadora UHT;08/06/2020;11:15:03;PDL;Problemas de llenado;;2;26/05/2020;7:15:03 a. m.;26/05/2020;8:00:00 a. m.;0,00;ZOT;Otro;CIA;Capacidad inadecuada;METR ORAS;CREA;10028359;;CEGD
10011215;M2;COL-PC-FLEX;Llenaje de flexibles;Cambio de transportadores Raumak;07/06/2020;19:30:30;PMS;Problemas menores de servicio;;1;07/06/2020;7:30:30 p. m.;07/06/2020;8:30:00 p. m.;0,00;ZOT;Otro;OFD;Operación fuera de diseño;METR ORAS;CREA;10028450;;CEGS
10011211;M2;COL-PC-FLEX-Z3111A;Rechazador A de producto no conforme;Sensor fotoreflectivo Garvens A;07/06/2020;19:19:59;FOP;Falsa operación;X;3;07/06/2020;7:19:59 p. m.;07/06/2020;7:30:00 p. m.;0,17;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10028448;;CEGS
10011218;M2;COL-PC-FLEX-Z3120A;Agrupador enfardador A;Problemas con panel view Raumak A;07/06/2020;19:47:40;FFD;Falla de la función bajo demanda;X;3;07/06/2020;3:00:00 p. m.;07/06/2020;8:00:00 p. m.;5,00;TBL;Tablero;CDE;Causa desconocida;METR ORAS;CREA RTEM;10028445;;CEGS
10011210;M2;COL-PC-FLEX-FL3110B;Llenadora y formadora B de empaques;Cambio de correas de arrastre FB;07/06/2020;19:16:26;PSI;Problema de sincronización;X;3;07/06/2020;7:16:26 p. m.;07/06/2020;8:00:00 p. m.;0,73;COR;Correa;DES;Deterioro esperado;METR ORAS;CREA RTEM;10028449;;CEGS
10011216;M2;COL-PC-FLEX-CY3112B1;Transportador de CY3111B3 a CY3112B2;Alineacion de transportadores;07/06/2020;19:32:25;CFG;Cinta fuera de la guía;;2;07/06/2020;7:32:25 p. m.;07/06/2020;8:00:00 p. m.;0,00;ENG;Engranaje;EOP;Error operacional;METR ORAS;CREA;10028451;;CEGS
10011208;M2;COL-P1-EVAP-NV1320;Válvula de entrada a tanque de balanceo;No cierra correctamente deja pasar fluid;06/06/2020;10:12:28;FPC;Eliminado (No Usar);X;1;06/06/2020;10:12:28 a. m.;22/07/2020;3:00:00 p. m.;1.108,79;RES;Resorte;CCO;Causas combinadas;METR ORAS;CREA;10028775;;CEGS
10011209;M2;COL-P1-SECA-BLM1430;Motor de ventilador BL1430;Motor del ciclon frio;06/06/2020;16:26:08;RUI;Ruido anormal;X;3;06/06/2020;4:26:08 p. m.;06/06/2020;10:00:00 p. m.;5,56;ROD;Rodamiento;DES;Deterioro esperado;METR ORAS;CREA;10028447;;CEGS
10011207;M2;COL-PC-FLEX-FL3110B;Llenadora y formadora B de empaques;Fuga de aire comprimido;06/06/2020;10:07:25;FEX;Fuga externa;;3;06/06/2020;10:07:25 a. m.;06/06/2020;11:00:00 a. m.;0,00;VAL;Válvula;DES;Deterioro esperado;METR ORAS;CREA;10028446;;CEGS
10011203;M2;COL-P1-EDIL-P1250;Bomba transferencia de Z1250 a Q1260A/B;Bomba de dilucion con fuga de producto;05/06/2020;7:56:07;FEX;Fuga externa;X;2;05/06/2020;7:56:07 a. m.;05/06/2020;10:00:00 a. m.;2,06;SEL;Sello;CDE;Causa desconocida;METR ORAS;CREA;10028444;;CEGS
10011202;M2;COL-P1-EVAP-P1350C1;Bomba descarga producto tercer efecto;Bombas del 3er efecto con fuga;05/06/2020;7:49:01;FEX;Fuga externa;X;2;05/06/2020;7:49:01 a. m.;05/06/2020;5:00:00 p. m.;9,18;SEL;Sello;EOP;Error operacional;METR ORAS;CREA;10028349;;CEGS
10011204;M2;COL-AX-AUTO-X8008;Montacarga almacén de producto terminado;Completar nivel de aceite-Montacargas 8;05/06/2020;8:59:53;BNA;Bajo nivel de aceite;;2;05/06/2020;8:59:53 a. m.;05/06/2020;9:30:00 a. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028341;;CEGS
10011205;M2;COL-SV-ACOM-KM9300B;Motor de compresor K9300B;MOTOR DEL COMPRESOR DE AIRE B NO ARRANCA;05/06/2020;21:03:07;SCA;Sobrecalentamiento;X;2;01/06/2020;7:00:00 a. m.;01/09/2020;3:00:00 p. m.;2.216,00;EST;Estator;;;METR ORAS;CREA;10028576;;CEGS
10011198;M2;DAL-SV-SREF;Sistema de Refrigeración;REEMPLAZO D/RODAMIENTOS PUERTA CAVA 12;04/06/2020;7:28:37;TRA;Trancamiento;;1;04/06/2020;7:28:37 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028523;;CEGD
10011201;M2;DAL-QN-RALM-A2150C;Agitador de silo 3 leche S2150C;Agitador desarmado;04/06/2020;17:13:11;ZOT;Otro síntoma;X;2;04/06/2020;5:13:11 p. m.;;12:00:00 a. m.;0,00;;;;;METR ORAS;CREA;10016051;;CEGD
10011197;M2;DAL-QN-COAG-NV2420B;Válvula descarga tina coagulación Q2420B;FUGA EN RACOR;04/06/2020;11:12:05;FEX;Fuga externa;;;04/06/2020;9:00:00 a. m.;04/06/2020;9:30:00 a. m.;0,00;RAC;Racor;DES;Deterioro esperado;METR ORAS;CREA;10028336;;CEGD
10011193;M2;COL-PC-FLEX-FL3110A;Llenadora y formadora A de empaques;CAMBIO DE CORREAS FABRIMA A;04/06/2020;7:50:53;PSI;Problema de sincronización;X;2;04/06/2020;7:50:53 a. m.;04/06/2020;10:00:00 a. m.;2,15;COR;Correa;DES;Deterioro esperado;METR ORAS;CREA RTEM;10028353;;CEGS
10011195;M2;COL-PC-FLEX-FL3110B;Llenadora y formadora B de empaques;No arrastra foil de forma correcta;04/06/2020;8:14:38;PSI;Problema de sincronización;X;3;04/06/2020;8:14:38 a. m.;04/06/2020;9:00:00 a. m.;0,76;COR;Correa;DES;Deterioro esperado;METR ORAS;CREA RTEM;10028331;;CEGS
10011194;M2;COL-PC-FLEX-Z3111B;Rechazador B de producto no conforme;Calibracion de balanza garvens;04/06/2020;8:12:48;SIN;Salida inestable;X;2;04/06/2020;8:12:48 a. m.;04/06/2020;8:30:00 a. m.;0,29;CCA;Celda de carga;CCO;Causas combinadas;METR ORAS;CREA;10028354;;CEGS
10011199;M2;COL-PC-FLEX-CY3120B3;Transportador de CY3120B2 a W3130;Ruido anormal en rodillos de transporte;04/06/2020;14:24:48;RUI;Ruido anormal;;1;04/06/2020;2:24:48 p. m.;04/06/2020;5:00:00 p. m.;0,00;ROD;Rodamiento;DES;Deterioro esperado;METR ORAS;CREA;10028443;;CEGS
10011200;M2;COL-SV-ELEC-GM9601;Motor de generador G9601;Servicio y cambio de aceite y filtros;04/06/2020;14:35:52;PMS;Problemas menores de servicio;;1;03/06/2020;8:00:00 a. m.;03/06/2020;12:00:00 p. m.;0,00;FLU;Filtro de lubricante;DES;Deterioro esperado;METR ORAS;CREA;10028339;;CEGS
10011182;M2;DAL-OP-DULC-AM3300C1;Motor de agitador de paila C;RUIDO INUSUAL EN MOTOR ELECTRICO;03/06/2020;12:56:51;RUI;Ruido anormal;;;03/06/2020;12:56:51 p. m.;;12:00:00 a. m.;0,00;;;DES;Deterioro esperado;METR ORAS;CREA;10028358;;CEGD
10011177;M2;DAL-QN-COAG-NV2451A;Válvula descarga bomba de vacío (V08.1);Cuerpo de valvula dañado;03/06/2020;3:43:26;FAD;Falla para abrir en demanda;X;;03/06/2020;3:43:26 a. m.;03/06/2020;5:00:00 a. m.;1,28;CVA;Cuerpo de la válvula;CDE;Causa desconocida;METR ORAS;CREA;10028343;;CEGD
10011183;M2;DAL-QP-PPRE-FDM1150B1;Motor 1 de tornillo sin fin de FD1150B;RUIDO INUSUAL EN MOTOR DE SINFIN;03/06/2020;13:02:24;RUI;Ruido anormal;;;03/06/2020;1:02:24 p. m.;;12:00:00 a. m.;0,00;;;DES;Deterioro esperado;METR ORAS;CREA;10028357;;CEGD
10011178;M2;DAL-SV-ELEC-GM9601;Motor de generador G9601;generador de 1000kva;03/06/2020;7:52:09;DPA;Desviación de parámetro;;;03/06/2020;7:52:09 a. m.;;12:00:00 a. m.;0,00;ZOT;Otro;CCO;Causas combinadas;METR ORAS;CREA;10028317;;CEGD
10011185;M2;DAL-QP-PPRE-PM1131;Motor bomba transf. tolva a pulmón P1131;CONDICION PARA OPERACION INADECUADA;03/06/2020;13:25:24;DES;Deficiencia estructural;;;03/06/2020;1:25:24 p. m.;;12:00:00 a. m.;0,00;;;MID;Material inadecuado;METR ORAS;CREA;10028348;;CEGD
10011180;M2;DAL-QP-PPRE-FD1150B;Fundidora de queso 500lb (Cocina);verificacion y cambio de acite cajareduc;03/06/2020;10:07:56;ZOT;Otro síntoma;;;03/06/2020;10:07:56 a. m.;;12:00:00 a. m.;0,00;CEN;Caja de engranajes;CCO;Causas combinadas;METR ORAS;CREA;10028321;;CEGD
10011184;M2;DAL-QP-PPRE-PM1151B;Motor bomba trans. tolva a homog. P1151B;CONDICION INSEGURA EN BOMBA FRISTAN;03/06/2020;13:14:02;DES;Deficiencia estructural;;;03/06/2020;1:14:02 p. m.;;12:00:00 a. m.;0,00;CLD;Cableado;DES;Deterioro esperado;METR ORAS;CREA;10028347;;CEGD
10011187;M2;DAL-QN-COAG-PM2450A;Motor de bomba de vacío de torre Z2450A;ruido en rodamiento de motor;03/06/2020;16:08:08;RUI;Ruido anormal;;;03/06/2020;4:08:08 p. m.;;12:00:00 a. m.;0,00;ROD;Rodamiento;DES;Deterioro esperado;METR ORAS;CREA;10028547;;CEGD
10011191;M2;DAL-QN-COAG-Z2450A;Torre A formadora bloques queso (T01);Fuga en gato;03/06/2020;16:37:41;FEX;Fuga externa;;1;03/06/2020;4:37:41 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10028337;;CEGD
10011189;M2;DAL-OP-QANA-FD3230A;Fundidora A para quesos análogos;Sensores no estan en posicion;03/06/2020;16:29:23;ZOT;Otro síntoma;;1;03/06/2020;4:29:23 p. m.;;12:00:00 a. m.;0,00;ZOT;Otro;ZOT;Otra;METR ORAS;CREA;10028567;;CEGD
10011167;M1;COL-P1-EDIL;Estandarización y Dilución;Fabricar soporte y corregir fugas tina;02/06/2020;8:58:18;FEX;Fuga externa;;;02/06/2020;8:59:46 a. m.;30/06/2020;5:00:00 p. m.;0,00;ZOT;Otro;DES;Deterioro esperado;METR ORAS;CREA;10028276;;CEGS
10011176;M2;DAL-QP-ENVA-FL1210A;Llenadora de vasos;FALLA EN LA LLENADORA;02/06/2020;19:17:17;PIN;Paro inesperado;X;3;01/06/2020;6:26:00 p. m.;02/06/2020;12:00:00 p. m.;17,57;ZOT;Otro;ZOT;Otro;METR ORAS;CREA;10028320;;CEGD
10011166;M2;DAL-QN-RALM-NV2150A2;Válvula de descarga silo 1 leche S2150A;No cierra bajo solicitud;02/06/2020;8:49:25;FCD;Falla para cerrar en demanda;X;1;02/06/2020;8:49:25 a. m.;04/06/2020;11:00:00 a. m.;50,18;TCO;Eliminado (No Usar);DES;Deterioro esperado;METR ORAS;CREA;10028323;;CEGD
